Asset Name;Asset Description;BrandSubbrand;Created;Copyright;Tags;Path to Assets;Archived;New Filename;fileextension;group;clientteam;assettype;assetsubtype;year;campaign;productgroup;product;productsize;productsubtype;productgender;numberofpeople;person;teammarks;gender;shottype;sport;assetstatus;market;platformrights;jobid;No Tags;No Date
GAT_GTQ_32oz_Mainline_FruitPunch;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_FruitPunch.psd;0;GAT_GTQ_32oz_Mainline_FruitPunch.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_Lemonade;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_Lemonade.psd;0;GAT_GTQ_32oz_Mainline_Lemonade.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_LemonLime;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_LemonLime.psd;0;GAT_GTQ_32oz_Mainline_LemonLime.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_Orange;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_Orange.psd;0;GAT_GTQ_32oz_Mainline_Orange.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_StrawLemonade;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_StrawLemonade.psd;0;GAT_GTQ_32oz_Mainline_StrawLemonade.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_StrawWatermelon;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_StrawWatermelon.psd;0;GAT_GTQ_32oz_Mainline_StrawWatermelon.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_Mainline_TropicalCooler;;VML;2013-05-15;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_Mainline_TropicalCooler.psd;0;GAT_GTQ_32oz_Mainline_TropicalCooler.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_NuestroSabor_LimeCucumberLimonPepino;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_NuestroSabor_LimeCucumberLimonPepino.psd;0;GAT_GTQ_32oz_NuestroSabor_LimeCucumberLimonPepino.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_NuestroSabor_MangoXtremo;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_NuestroSabor_MangoXtremo.psd;0;GAT_GTQ_32oz_NuestroSabor_MangoXtremo.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_NuestroSabor_TangerineMandarina;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_NuestroSabor_TangerineMandarina.psd;0;GAT_GTQ_32oz_NuestroSabor_TangerineMandarina.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_GTQ_32oz_NuestroSabor_WatermelonCitrusSandiaCitrico;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/32 Oz/GAT_GTQ_32oz_NuestroSabor_WatermelonCitrusSandiaCitrico.psd;0;GAT_GTQ_32oz_NuestroSabor_WatermelonCitrusSandiaCitrico.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_64oz_LSE_Fr_GF_P_14_33582;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/GTQ/64 Oz/G_64oz_LSE_Fr_GF_P_14_33582.png;0;G_64oz_LSE_Fr_GF_P_14_33582.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_64oz_LSE_ML_FP_P_14_33830;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/GTQ/64 Oz/G_64oz_LSE_ML_FP_P_14_33830.png;0;G_64oz_LSE_ML_FP_P_14_33830.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_64oz_LSE_ML_LL_P_14_33832;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/GTQ/64 Oz/G_64oz_LSE_ML_LL_P_14_33832.png;0;G_64oz_LSE_ML_LL_P_14_33832.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_64oz_LSE_ML_OR_P_14_33831;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/GTQ/64 Oz/G_64oz_LSE_ML_OR_P_14_33831.png;0;G_64oz_LSE_ML_OR_P_14_33831.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Arctic_Blitz_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Arctic_Blitz_1.png;0;28oz_Arctic_Blitz_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Arctic_Blitz_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Arctic_Blitz_2.png;0;28oz_Arctic_Blitz_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Blackberry_Wave_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Blackberry_Wave_1.png;0;28oz_Blackberry_Wave_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Blackberry_Wave_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Blackberry_Wave_2.png;0;28oz_Blackberry_Wave_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Fruit_Punch_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Fruit_Punch_1.png;0;28oz_Fruit_Punch_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Fruit_Punch_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Fruit_Punch_2.png;0;28oz_Fruit_Punch_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Kiwi_Strawberry_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Kiwi_Strawberry_1.png;0;28oz_Kiwi_Strawberry_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Kiwi_Strawberry_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Kiwi_Strawberry_2.png;0;28oz_Kiwi_Strawberry_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Lemon_Lime_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Lemon_Lime_1.png;0;28oz_Lemon_Lime_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Lemon_Lime_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Lemon_Lime_2.png;0;28oz_Lemon_Lime_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Orange_1;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Orange_1.png;0;28oz_Orange_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
28oz_Orange_2;;VML;2017-03-23;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/28oz_Orange_2.png;0;28oz_Orange_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Arctic_Blitz_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Arctic_Blitz_1.png;0;32oz_Arctic_Blitz_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Arctic_Blitz_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Arctic_Blitz_2.png;0;32oz_Arctic_Blitz_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Blackberry_Wave_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Blackberry_Wave_1.png;0;32oz_Blackberry_Wave_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Blackberry_Wave_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Blackberry_Wave_2.png;0;32oz_Blackberry_Wave_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Fruit_Punch_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Fruit_Punch_1.png;0;32oz_Fruit_Punch_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Fruit_Punch_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Fruit_Punch_2.png;0;32oz_Fruit_Punch_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Kiwi_Strawberry_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Kiwi_Strawberry_1.png;0;32oz_Kiwi_Strawberry_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Kiwi_Strawberry_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Kiwi_Strawberry_2.png;0;32oz_Kiwi_Strawberry_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Lemon_Lime_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Lemon_Lime_1.png;0;32oz_Lemon_Lime_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Lemon_Lime_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Lemon_Lime_2.png;0;32oz_Lemon_Lime_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Orange_1;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Orange_1.png;0;32oz_Orange_1.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32oz_Orange_2;;VML;2017-03-24;;;Desktop/_To Bynder/Product Renders/GTQ/Efficacy 2017/32oz_Orange_2.png;0;32oz_Orange_2.png;;PepsiCo;Gatorade;;;2017;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
bottles;;VML;2014-01-18;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/bottles.psd;0;bottles.psd;;PepsiCo;Gatorade;;;2014;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_28oz_Flow_BW;;VML;2013-05-20;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_28oz_Flow_BW.psd;0;GAT16_28oz_Flow_BW.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_28oz_Flow_CC;;VML;2013-05-20;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_28oz_Flow_CC.psd;0;GAT16_28oz_Flow_CC.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_28oz_Flow_KS;;VML;2013-05-20;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_28oz_Flow_KS.psd;0;GAT16_28oz_Flow_KS.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_28oz_Flow_SS;;VML;2013-05-20;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_28oz_Flow_SS.psd;0;GAT16_28oz_Flow_SS.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_32oz_Flow_BW;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_32oz_Flow_BW.psd;0;GAT16_32oz_Flow_BW.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_32oz_Flow_CC;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_32oz_Flow_CC.psd;0;GAT16_32oz_Flow_CC.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT16_32oz_Flow_KS;;VML;2013-06-09;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/GAT16_32oz_Flow_KS.psd;0;GAT16_32oz_Flow_KS.psd;;PepsiCo;Gatorade;;;2013;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
updated_bottles;;VML;2014-01-18;;;Desktop/_To Bynder/Product Renders/GTQ/Flow/updated_bottles.psd;0;updated_bottles.psd;;PepsiCo;Gatorade;;;2014;;GTQ,Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G2_00_CAN_FR_GF_P_14_00000;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G2_00_CAN_FR_GF_P_14_00000.png;0;G2_00_CAN_FR_GF_P_14_00000.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G2_00_LSE_FR_GF_P_14_00000;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G2_00_LSE_FR_GF_P_14_00000.png;0;G2_00_LSE_FR_GF_P_14_00000.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_POW_18p3oz_CAN_LeLi_15_03962;;VML;2012-11-19;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_18p3oz_CAN_LeLi_15_03962.tif;0;G_POW_18p3oz_CAN_LeLi_15_03962.tif;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_POW_18p3oz_CAN_Or_15_33964;;VML;2012-11-19;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_18p3oz_CAN_Or_15_33964.tif;0;G_POW_18p3oz_CAN_Or_15_33964.tif;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_POW_21oz_PCH_Fr_GF_15_33677;;VML;2012-01-01;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_21oz_PCH_Fr_GF_15_33677.png;0;G_POW_21oz_PCH_Fr_GF_15_33677.png;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;Set to Default Date: 2012-01-01
G_POW_21oz_PCH_ML_FP_15_33691;;VML;2012-03-01;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_21oz_PCH_ML_FP_15_33691.tif;0;G_POW_21oz_PCH_ML_FP_15_33691.tif;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_POW_21oz_PCH_ML_LeLi_15_03969;;VML;2012-03-01;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_21oz_PCH_ML_LeLi_15_03969.tif;0;G_POW_21oz_PCH_ML_LeLi_15_03969.tif;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_POW_21oz_PCH_ML_Or_15_03970;;VML;2012-03-01;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_POW_21oz_PCH_ML_Or_15_03970.tif;0;G_POW_21oz_PCH_ML_Or_15_03970.tif;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_8pk_ML_FP_Front_P_14_33007;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_8pk_ML_FP_Front_P_14_33007.png;0;G_Pwd_1p23oz_8pk_ML_FP_Front_P_14_33007.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_8Pk_ML_LL_Front_P_14_33005;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_8Pk_ML_LL_Front_P_14_33005.png;0;G_Pwd_1p23oz_8Pk_ML_LL_Front_P_14_33005.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_8Pk_ML_OR_Front_P_14_33006;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_8Pk_ML_OR_Front_P_14_33006.png;0;G_Pwd_1p23oz_8Pk_ML_OR_Front_P_14_33006.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_LSE_ML_FP_Front_P_14_33007;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_LSE_ML_FP_Front_P_14_33007.png;0;G_Pwd_1p23oz_LSE_ML_FP_Front_P_14_33007.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_LSE_ML_LL_Front_P_14_33005;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_LSE_ML_LL_Front_P_14_33005.png;0;G_Pwd_1p23oz_LSE_ML_LL_Front_P_14_33005.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_1p23oz_LSE_ML_Or_Front_P_14_33006;;VML;2014-11-25;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_1p23oz_LSE_ML_Or_Front_P_14_33006.png;0;G_Pwd_1p23oz_LSE_ML_Or_Front_P_14_33006.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_51oz_Fr_GF_Front_P_14_34037;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_51oz_Fr_GF_Front_P_14_34037.png;0;G_Pwd_51oz_Fr_GF_Front_P_14_34037.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_51oz_ML_FP_Front_P_14_34036;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_51oz_ML_FP_Front_P_14_34036.png;0;G_Pwd_51oz_ML_FP_Front_P_14_34036.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_51oz_ML_LL_Front_P_14_34034;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_51oz_ML_LL_Front_P_14_34034.png;0;G_Pwd_51oz_ML_LL_Front_P_14_34034.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_51oz_ML_OR_Front_P_14_34035;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_51oz_ML_OR_Front_P_14_34035.png;0;G_Pwd_51oz_ML_OR_Front_P_14_34035.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_76p5oz_Fr_GF_Front_P_14_13308;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_76p5oz_Fr_GF_Front_P_14_13308.png;0;G_Pwd_76p5oz_Fr_GF_Front_P_14_13308.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Pwd_76p5oz_ML_LL_Front_P_14_34019;;VML;2014-11-18;;;Desktop/_To Bynder/Product Renders/GTQ/Powder/G_Pwd_76p5oz_ML_LL_Front_P_14_34019.png;0;G_Pwd_76p5oz_ML_LL_Front_P_14_34019.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Black;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Black.psd;0;Gatorade_Gx_Bottle_Black.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Blue;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Blue.psd;0;Gatorade_Gx_Bottle_Blue.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Green;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Green.psd;0;Gatorade_Gx_Bottle_Green.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Navy;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Navy.psd;0;Gatorade_Gx_Bottle_Navy.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Orange;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Orange.psd;0;Gatorade_Gx_Bottle_Orange.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Purple;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Purple.psd;0;Gatorade_Gx_Bottle_Purple.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Red;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Red.psd;0;Gatorade_Gx_Bottle_Red.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Silver;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Silver.psd;0;Gatorade_Gx_Bottle_Silver.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_White;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_White.psd;0;Gatorade_Gx_Bottle_White.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_Yellow;;VML;2016-05-02;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Front View/Gatorade_Gx_Bottle_Yellow.psd;0;Gatorade_Gx_Bottle_Yellow.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Black;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Black.psd;0;Gatorade_Gx_Bottle_TopView_Black.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Blue;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Blue.psd;0;Gatorade_Gx_Bottle_TopView_Blue.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Green;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Green.psd;0;Gatorade_Gx_Bottle_TopView_Green.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Navy;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Navy.psd;0;Gatorade_Gx_Bottle_TopView_Navy.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Orange;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Orange.psd;0;Gatorade_Gx_Bottle_TopView_Orange.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Purple;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Purple.psd;0;Gatorade_Gx_Bottle_TopView_Purple.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
